dataset,truth_id,nick,strain,beta,seed_loc,loc_row,loc_name,country,week,week_date,truth_100k
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,11,NaT,1
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,11,NaT,0
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,11,NaT,1
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,12,NaT,2
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,12,NaT,1
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,12,NaT,2
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,12,NaT,1
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,12,NaT,2
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,13,NaT,3
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,13,NaT,2
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,13,NaT,2
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,13,NaT,1
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,13,NaT,3
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,14,NaT,5
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,14,NaT,2
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,14,NaT,3
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,14,NaT,1
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,14,NaT,4
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,15,NaT,6
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,15,NaT,3
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,15,NaT,4
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,15,NaT,2
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,15,NaT,5
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,16,NaT,8
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,16,NaT,4
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,16,NaT,4
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,16,NaT,2
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,16,NaT,8
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,17,NaT,11
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,17,NaT,6
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,17,NaT,5
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,17,NaT,3
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,17,NaT,11
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,18,NaT,15
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,18,NaT,8
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,18,NaT,7
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,18,NaT,5
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,18,NaT,14
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,19,NaT,20
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,19,NaT,11
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,19,NaT,9
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,19,NaT,6
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,19,NaT,19
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,20,NaT,26
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,20,NaT,14
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,20,NaT,12
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,20,NaT,8
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,20,NaT,24
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,21,NaT,36
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,21,NaT,19
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,21,NaT,16
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,21,NaT,11
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,21,NaT,31
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,22,NaT,48
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,22,NaT,25
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,22,NaT,20
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,22,NaT,14
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,22,NaT,44
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,23,NaT,60
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,23,NaT,32
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,23,NaT,26
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,23,NaT,19
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,23,NaT,56
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,24,NaT,73
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,24,NaT,42
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,24,NaT,33
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,24,NaT,26
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,24,NaT,71
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,25,NaT,98
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,25,NaT,53
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,25,NaT,41
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,25,NaT,32
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,25,NaT,91
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,26,NaT,119
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,26,NaT,69
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,26,NaT,58
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,26,NaT,45
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,26,NaT,124
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,27,NaT,153
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,27,NaT,91
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,27,NaT,73
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,27,NaT,60
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,27,NaT,148
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,28,NaT,189
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,28,NaT,118
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,28,NaT,95
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,28,NaT,74
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,28,NaT,178
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,29,NaT,234
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,29,NaT,143
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,29,NaT,109
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,29,NaT,94
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,29,NaT,230
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,30,NaT,294
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,30,NaT,192
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,30,NaT,138
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,30,NaT,128
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,30,NaT,278
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,31,NaT,355
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,31,NaT,238
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,31,NaT,178
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,31,NaT,157
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,31,NaT,332
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,32,NaT,424
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,32,NaT,287
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,32,NaT,222
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,32,NaT,199
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,32,NaT,405
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,33,NaT,444
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,33,NaT,353
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,33,NaT,275
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,33,NaT,245
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,33,NaT,447
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,34,NaT,492
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,34,NaT,401
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,34,NaT,331
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,34,NaT,297
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,34,NaT,508
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,35,NaT,575
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,35,NaT,460
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,35,NaT,396
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,35,NaT,364
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,35,NaT,566
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,36,NaT,595
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,36,NaT,523
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,36,NaT,461
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,36,NaT,425
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,36,NaT,572
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,37,NaT,570
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,37,NaT,596
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,37,NaT,514
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,37,NaT,484
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,37,NaT,597
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,38,NaT,576
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,38,NaT,608
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,38,NaT,568
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,38,NaT,564
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,38,NaT,568
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,39,NaT,529
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,39,NaT,590
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,39,NaT,614
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,39,NaT,601
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,39,NaT,566
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,40,NaT,518
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,40,NaT,598
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,40,NaT,624
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,40,NaT,611
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,40,NaT,505
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,41,NaT,485
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,41,NaT,571
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,41,NaT,577
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,41,NaT,641
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,41,NaT,458
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,42,NaT,413
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,42,NaT,552
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,42,NaT,613
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,42,NaT,624
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,42,NaT,409
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,43,NaT,336
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,43,NaT,464
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,43,NaT,528
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,43,NaT,575
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,43,NaT,349
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,44,NaT,283
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,44,NaT,390
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,44,NaT,486
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,44,NaT,521
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,44,NaT,301
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,45,NaT,242
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,45,NaT,352
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,45,NaT,434
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,45,NaT,445
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,45,NaT,245
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,46,NaT,202
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,46,NaT,284
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,46,NaT,374
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,46,NaT,388
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,46,NaT,184
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,47,NaT,163
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,47,NaT,241
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,47,NaT,314
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,47,NaT,351
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,47,NaT,161
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,48,NaT,141
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,48,NaT,195
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,48,NaT,249
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,48,NaT,290
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,48,NaT,127
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,49,NaT,108
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,49,NaT,155
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,49,NaT,222
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,49,NaT,224
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,49,NaT,101
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,50,NaT,83
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,50,NaT,125
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,50,NaT,172
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,50,NaT,198
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,50,NaT,83
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,51,NaT,64
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,51,NaT,100
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,51,NaT,137
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,51,NaT,157
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,51,NaT,65
synth,tr05,tr05_ls_GA,ls,0.8,GA,84,Texas,US,52,NaT,48
synth,tr05,tr05_ls_GA,ls,0.8,GA,10,California,US,52,NaT,79
synth,tr05,tr05_ls_GA,ls,0.8,GA,66,Ontario,CA,52,NaT,107
synth,tr05,tr05_ls_GA,ls,0.8,GA,22,Estado de Mexico,MX,52,NaT,127
synth,tr05,tr05_ls_GA,ls,0.8,GA,55,New York,US,52,NaT,49
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,1,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,1,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,1,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,1,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,1,NaT,35
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,2,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,2,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,2,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,2,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,2,NaT,49
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,3,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,3,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,3,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,3,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,3,NaT,78
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,4,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,4,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,4,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,4,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,4,NaT,132
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,5,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,5,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,5,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,5,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,5,NaT,208
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,6,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,6,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,6,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,6,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,6,NaT,333
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,7,NaT,2
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,7,NaT,2
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,7,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,7,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,7,NaT,514
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,8,NaT,3
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,8,NaT,4
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,8,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,8,NaT,2
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,8,NaT,768
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,9,NaT,6
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,9,NaT,7
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,9,NaT,2
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,9,NaT,4
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,9,NaT,1097
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,10,NaT,11
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,10,NaT,12
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,10,NaT,3
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,10,NaT,7
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,10,NaT,1463
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,11,NaT,21
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,11,NaT,23
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,11,NaT,6
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,11,NaT,12
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,11,NaT,1835
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,12,NaT,36
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,12,NaT,41
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,12,NaT,10
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,12,NaT,21
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,12,NaT,1805
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,13,NaT,62
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,13,NaT,73
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,13,NaT,18
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,13,NaT,36
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,13,NaT,1761
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,14,NaT,104
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,14,NaT,127
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,14,NaT,32
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,14,NaT,66
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,14,NaT,1613
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,15,NaT,164
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,15,NaT,204
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,15,NaT,56
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,15,NaT,109
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,15,NaT,1224
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,16,NaT,279
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,16,NaT,326
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,16,NaT,108
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,16,NaT,180
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,16,NaT,857
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,17,NaT,466
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,17,NaT,509
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,17,NaT,177
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,17,NaT,306
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,17,NaT,613
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,18,NaT,711
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,18,NaT,813
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,18,NaT,312
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,18,NaT,509
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,18,NaT,449
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,19,NaT,1016
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,19,NaT,1182
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,19,NaT,488
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,19,NaT,792
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,19,NaT,292
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,20,NaT,1426
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,20,NaT,1515
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,20,NaT,742
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,20,NaT,1117
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,20,NaT,198
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,21,NaT,1733
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,21,NaT,1842
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,21,NaT,1131
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,21,NaT,1559
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,21,NaT,135
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,22,NaT,1897
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,22,NaT,1988
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,22,NaT,1409
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,22,NaT,1872
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,22,NaT,97
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,23,NaT,1924
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,23,NaT,1636
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,23,NaT,1865
