0,0,0,37230.5933381682,0,0,0,0,41966.7437009644,0,0,0,0,0,0,0,0,0,0,0,0,0,51764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14905.2426503176,0,0,0,0,0,0,0,0,0,0,0,14360,0,0,0,0,10530,7396.81322572422,0,0,0,12185.7566143447,0,0,0,0,0,71184.9115623948,0,0,3655.62996321397,0,50275.8020795244,0,40196,0,0,12326.3958648276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4020,0,0,15550,0,0,0,0,33930,0,0,0,0,0,15050,0,0,30530,0,0,0,244250,26920,0,0,0,0,0,77210,5130,0,60380,0,7290,5300,0,0,139310,0,24240,0,6440,0,13090,0,0,0,0,13670,0,0,13420,0,15810,0,34320,0,0,0,0,0,0,12170,0,0,0,42470,0,0,0,0,453392,0,0,0,0,0,9310,0,0,0,12260,24490,0,6100,0,0,9310,5920,0,5310,0,0,0,0
0,21010,12550,0,244860,18020,0,0,0,1529250,0,0,0,0,0,258860,15010,0,52650,298860,0,0,2222280,325840,0,0,0,0,9700,546230,80000,18690,69728,6060,85000,96650,42480,0,10460,265450,186360,0,99590,6600,137480,14190,0,0,24290,242530,0,13420,0,16850,241440,0,443560,4340,0,0,0,0,0,139080,27360,0,76440,87420,0,0,0,0,813222,13860,0,0,0,0,115160,5370,0,0,119960,643840,0,46140,0,30490,93370,184230,0,54850,8780,0,0,0
0,6730,6430,0,168080,0,0,0,13360,332220,0,0,0,0,0,108140,6730,0,30860,0,0,0,80990,53670,0,0,0,0,6160,81000,8770,0,0,0,7590,14370,0,0,47800,23900,16090,0,23300,0,36430,5920,0,0,5160,99380,0,0,16850,0,75790,0,23820,0,0,0,0,0,0,17480,11840,16920,37720,24250,0,0,8260,0,0,0,0,0,0,0,6510,0,0,0,20540,336850,0,34590,0,0,22040,57200,0,10030,0,0,0,0
0,61450,28050,381944,400730,51890,0,0,470410,3237100,0,0,0,0,0,630180,8910,0,493020,1354286,0,0,6150390,1204600,0,0,0,0,19430,1875970,179730,40430,107940,15610,162520,280990,110540,73516,364110,789720,529320,0,346200,16390,334630,26540,0,0,38480,689560,10530,15810,241440,75790,0,25550,1123720,9840,0,110702,107660,0,0,290740,60570,14268,168180,331320,10024,0,781162,0,1262208,5290,0,45450,0,0,337080,11280,0,0,342560,1552280,0,214650,0,72210,307850,375590,6150,185520,14310,0,0,0
0,0,0,27834.0726406374,0,0,0,0,31408.4993943941,8792,0,0,0,0,0,0,0,0,0,0,0,0,54532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11101.4455367812,0,16692,0,0,0,0,0,0,0,0,0,20528,7396.81322572422,0,0,0,25550,0,0,0,0,8205.86480469236,0,0,0,0,0,49793.802645644,0,0,2437.17647370186,0,34797.7962842041,0,0,0,0,8744.95032554408,0,0,0,0,0,0,0,19348,0,0,0,0,0,0,0,0,0,0,0,0
0,115400,15610,7960,269380,62270,0,0,69120,852140,0,0,0,0,0,362310,141490,0,231770,117528,0,0,1962450,793480,0,0,0,0,12460,636500,146800,43050,0,13810,171000,134230,45650,0,330070,447880,261880,0,172670,40220,242060,16140,0,0,40130,196660,0,34320,443560,23820,1123720,0,0,8120,0,8720,0,0,0,295610,65180,17520,78760,613030,0,0,51980,0,788824,83190,0,0,0,0,201710,9210,0,0,363540,901310,0,100970,0,26350,423260,161560,32410,89830,6490,0,0,0
0,0,0,0,185520,0,0,0,0,43660,0,0,0,0,0,85790,0,0,7740,0,0,0,100510,13280,0,0,0,0,0,40160,4460,0,0,0,0,5500,0,0,0,4470,9760,0,154770,0,10330,0,0,0,0,166110,0,0,4340,0,9840,0,8120,0,0,0,0,0,0,5870,6440,0,7520,7990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7540,55970,0,9220,0,0,5500,13900,0,5670,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,43340.7491647483,14612,0,0,0,48867.2808094109,64840,0,0,0,0,0,12440,0,0,29820,0,0,0,191376,14500,0,0,0,0,0,22440,0,0,0,0,0,8160,0,17340.0228512831,0,104010,8800,0,7720,0,0,0,0,0,0,34628,12185.7566143447,0,0,0,110702,8205.86480469236,8720,0,0,0,0,0,0,0,0,85118.9384492,0,16460,4327.44392776264,0,59941.3879171376,0,63894,0,0,14749.3263576451,0,0,0,0,0,0,10056,11688,0,0,0,0,0,8620,0,0,0,0,0,0
